	137	161	163	165	171	172	180.1	181	202	208	216	26	29	33	36	38	43	51	55	57	59	61	74
137	0.0	0.636901380329	0.73293195421	0.720091918405	0.533113137745	0.663862159308	0.779269409223	0.670394216222	0.704388279852	0.764056278708	0.781655160849	0.773952416673	0.858868307409	0.514238311142	0.616592205189	0.696945709661	0.642171764785	0.546223653313	0.624952151996	0.698592625175	0.743209195925	0.678823411359	0.733808167656
161	0.636901380329	0.0	0.486415645507	0.42313516484	0.668182024173	0.595011133056	0.63382210475	0.388984347949	0.548959039849	0.535770510235	0.587415376605	0.497775753437	0.660720083182	0.564230013697	0.633155851051	0.497466359645	0.473829554456	0.470187203062	0.300413165625	0.603248988941	0.647825819137	0.42966196246	0.629743931195
163	0.73293195421	0.486415645507	0.0	0.383672692991	0.653021676023	0.441532686666	0.47318294606	0.423776380324	0.586048873987	0.582139259542	0.583696345731	0.553555051102	0.685033140993	0.625719669349	0.58006271856	0.382289467256	0.520002922853	0.484272683804	0.495673822637	0.45316588235	0.459882901192	0.296913502413	0.57279816142
165	0.720091918405	0.42313516484	0.383672692991	0.0	0.761562408977	0.607231373602	0.62110817558	0.382015494811	0.549152513355	0.464243845574	0.46316545697	0.51323318713	0.528996687936	0.550885692458	0.667393396155	0.606265334158	0.46374287464	0.57120281998	0.504434893796	0.689944307034	0.67987928761	0.451031956031	0.716160299532
171	0.533113137745	0.668182024173	0.653021676023	0.761562408977	0.0	0.573064137324	0.698079241831	0.716946144551	0.703251858258	0.791122001075	0.806238753617	0.835407768993	0.798129776108	0.594428040958	0.493243190104	0.631605941381	0.650278983575	0.53093931455	0.654094907133	0.728541968424	0.685983044827	0.631906105071	0.674216947708
172	0.663862159308	0.595011133056	0.441532686666	0.607231373602	0.573064137324	0.0	0.574316426205	0.521610077918	0.624753104542	0.611400312989	0.637930343702	0.669636645028	0.711813765365	0.509003524743	0.521997316783	0.496600348361	0.383019256887	0.51530252282	0.582171270178	0.542479017731	0.499969109027	0.368069792221	0.569428619406
180.1	0.779269409223	0.63382210475	0.47318294606	0.62110817558	0.698079241831	0.574316426205	0.0	0.541000965615	0.584881014055	0.580996391791	0.668470278544	0.581013842111	0.659036681344	0.662389097929	0.537132738718	0.438430391224	0.603469518882	0.61065722084	0.5750778309	0.477968451926	0.390864529195	0.457024687492	0.577490924159
181	0.670394216222	0.388984347949	0.423776380324	0.382015494811	0.716946144551	0.521610077918	0.541000965615	0.0	0.51532588626	0.491174977224	0.573450919845	0.501780236155	0.59877541395	0.490022931988	0.600907011851	0.468097972609	0.309597853364	0.551512983268	0.334602548295	0.508958020957	0.601042675924	0.395454290324	0.58835379524
202	0.704388279852	0.548959039849	0.586048873987	0.549152513355	0.703251858258	0.624753104542	0.584881014055	0.51532588626	0.0	0.274377824374	0.507648447093	0.502740571294	0.487595879146	0.548567788125	0.665598739398	0.657819025615	0.494569556115	0.56534891621	0.580156345003	0.757745820579	0.587885698921	0.602860527479	0.759671421189
208	0.764056278708	0.535770510235	0.582139259542	0.464243845574	0.791122001075	0.611400312989	0.580996391791	0.491174977224	0.274377824374	0.0	0.394257113307	0.390014821174	0.355034022888	0.637300810071	0.754617765301	0.657570042292	0.538554455507	0.672920348141	0.570461986077	0.76727015051	0.63373584497	0.540332703655	0.768256564593
216	0.781655160849	0.587415376605	0.583696345731	0.46316545697	0.806238753617	0.637930343702	0.668470278544	0.573450919845	0.507648447093	0.394257113307	0.0	0.536188126519	0.49236802882	0.684026891176	0.779915055649	0.69363477507	0.576115081246	0.739995561183	0.626620372554	0.763664092615	0.725610708319	0.564899875141	0.758356949044
26	0.773952416673	0.497775753437	0.553555051102	0.51323318713	0.835407768993	0.669636645028	0.581013842111	0.501780236155	0.502740571294	0.390014821174	0.536188126519	0.0	0.5462232783	0.653647681932	0.732015471315	0.653447097509	0.61131810988	0.665604601817	0.603892514297	0.698902628975	0.581391579408	0.521817115021	0.804293427706
29	0.858868307409	0.660720083182	0.685033140993	0.528996687936	0.798129776108	0.711813765365	0.659036681344	0.59877541395	0.487595879146	0.355034022888	0.49236802882	0.5462232783	0.0	0.708226999429	0.805851504372	0.758836075318	0.607092601204	0.75634403223	0.701902505568	0.872348750496	0.749871363844	0.64898694485	0.852005921023
33	0.514238311142	0.564230013697	0.625719669349	0.550885692458	0.594428040958	0.509003524743	0.662389097929	0.490022931988	0.548567788125	0.637300810071	0.684026891176	0.653647681932	0.708226999429	0.0	0.487604029973	0.633613682124	0.424119862445	0.484661776864	0.56123038708	0.675132556542	0.663813103576	0.504383553211	0.746334958059
36	0.616592205189	0.633155851051	0.58006271856	0.667393396155	0.493243190104	0.521997316783	0.537132738718	0.600907011851	0.665598739398	0.754617765301	0.779915055649	0.732015471315	0.805851504372	0.487604029973	0.0	0.495963259161	0.573224302701	0.489909130536	0.638066210721	0.537097284889	0.518009986983	0.509790416017	0.582930113435
38	0.696945709661	0.497466359645	0.382289467256	0.606265334158	0.631605941381	0.496600348361	0.438430391224	0.468097972609	0.657819025615	0.657570042292	0.69363477507	0.653447097509	0.758836075318	0.633613682124	0.495963259161	0.0	0.546585750806	0.535507460636	0.473636642842	0.381247784361	0.442764033241	0.390320502778	0.289130940669
43	0.642171764785	0.473829554456	0.520002922853	0.46374287464	0.650278983575	0.383019256887	0.603469518882	0.309597853364	0.494569556115	0.538554455507	0.576115081246	0.61131810988	0.607092601204	0.424119862445	0.573224302701	0.546585750806	0.0	0.527603476775	0.474743070381	0.589501051529	0.559970400079	0.484972017119	0.59849051966
51	0.546223653313	0.470187203062	0.484272683804	0.57120281998	0.53093931455	0.51530252282	0.61065722084	0.551512983268	0.56534891621	0.672920348141	0.739995561183	0.665604601817	0.75634403223	0.484661776864	0.489909130536	0.535507460636	0.527603476775	0.0	0.458144080432	0.634180184649	0.540475851035	0.490280378303	0.644246105198
55	0.624952151996	0.300413165625	0.495673822637	0.504434893796	0.654094907133	0.582171270178	0.5750778309	0.334602548295	0.580156345003	0.570461986077	0.626620372554	0.603892514297	0.701902505568	0.56123038708	0.638066210721	0.473636642842	0.474743070381	0.458144080432	0.0	0.593851782383	0.641353017485	0.434737651626	0.584051485817
57	0.698592625175	0.603248988941	0.45316588235	0.689944307034	0.728541968424	0.542479017731	0.477968451926	0.508958020957	0.757745820579	0.76727015051	0.763664092615	0.698902628975	0.872348750496	0.675132556542	0.537097284889	0.381247784361	0.589501051529	0.634180184649	0.593851782383	0.0	0.46364880218	0.409311273438	0.408711071603
59	0.743209195925	0.647825819137	0.459882901192	0.67987928761	0.685983044827	0.499969109027	0.390864529195	0.601042675924	0.587885698921	0.63373584497	0.725610708319	0.581391579408	0.749871363844	0.663813103576	0.518009986983	0.442764033241	0.559970400079	0.540475851035	0.641353017485	0.46364880218	0.0	0.534207964416	0.601666125034
