Eigvals	23
573.065863515	422.555620599	258.586308989	91.6698898979	28.3456110199	7.43210318182	3.99392212239	3.0788552415	1.83898016284	1.19865529204	0.794480543558	0.361182760288	0.256705822018	0.172978099352	0.125430962718	0.0710379931582	0.0424595111571	0.0121657208709	0.0	0.0	0.0	0.0	0.0

Proportion explained	23
0.411211924295	0.303211063389	0.185552447783	0.0657790914184	0.0203398143127	0.00533301605546	0.00286589815586	0.0022092783205	0.00131958753722	0.000860112912997	0.000570091317476	0.000259172055668	0.000184203076418	0.000124123005093	9.00048508023e-05	5.09743673886e-05	3.04674530436e-05	8.72969375473e-06	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	23	23
137	-1.15540628642	0.263751419896	0.835082651552	-0.0320067185185	0.227857442511	-0.113408437019	0.290203733168	-0.49026159125	0.075030853982	-0.101546507378	-0.0525627996049	0.0256559025203	-0.139027587231	0.0121628470946	-0.0822252892415	0.0758795004005	-0.139583461591	-0.00621727722986	0.0	0.0	0.0	0.0	0.0
161	-1.08022363667	0.586832510248	0.961329614766	-0.354364623434	0.0777658285184	0.0452079770383	0.168762531596	0.804498610011	-0.207991204882	0.644258414717	0.21659998613	0.131750758755	-0.177572584296	0.0335172589435	-0.0859309804805	0.0285178291752	-0.00374029603764	0.00752412317916	0.0	0.0	0.0	0.0	0.0
163	-1.59365274689	0.179227448133	0.428974699955	-0.540727921219	-0.44573976824	-0.259846424024	0.593450820966	1.17852991751	-0.0575480576265	-0.539960773989	-0.0227243983546	-0.0320666017855	0.0636611719094	0.0251635938124	0.0428023430213	0.0303867641923	0.00345542935466	-0.00803350659947	0.0	0.0	0.0	0.0	0.0
165	-1.15970383871	0.304493466575	0.809719511029	-0.0728787516168	0.267883918272	0.0855826311752	-0.299851118003	0.0650505124615	0.0142712950328	-0.107754535377	0.1599349579	0.00319938684501	0.122837897017	0.0229150061525	-0.202018073104	-0.094964470541	0.0202455619214	-0.0503063379072	0.0	0.0	0.0	0.0	0.0
171	-1.92737637362	0.345778122541	1.7955445584	0.263689162364	0.343555023962	-0.3319433185	1.4339867158	-0.368483047415	0.610531319078	0.112768600873	0.155226256198	-0.0393194945524	0.0355922478544	-0.0237081818842	0.0308629499532	-0.044606949701	0.0140787137369	-0.00396764161873	0.0	0.0	0.0	0.0	0.0
172	-0.982766874672	0.105064267311	0.815461305606	-0.0990460831145	-0.11485192436	-0.168486237114	-0.156874689521	-0.415337296072	-0.0574094210619	-0.148652128497	0.0369828373421	0.261849658863	-0.219497258731	0.0755106539789	0.136764815909	-0.0344225674203	0.0709884796157	-0.0283237443843	0.0	0.0	0.0	0.0	0.0
180.1	-7.30195272252	-12.7304437912	-10.9263090903	0.633037808253	-0.36959036431	-0.00367559606151	-0.00503881794785	-0.03823431799	0.0144868463708	0.0244385644825	-0.011121504088	0.0064717450105	-0.00305463531818	-0.00548887106516	-0.00357987436868	-0.00137584756318	-0.0010283121038	0.000433157054012	0.0	0.0	0.0	0.0	0.0
181	0.791229475484	10.5584070109	-7.16322870036	-6.21505379664	-0.365515194926	0.100493295448	-0.00818632476866	-0.161210639671	-0.0374177517158	-0.0276451436537	0.0042565706424	-0.00848082045923	-0.00726481937446	0.00691777407338	-0.00524184357295	-0.00137968738597	0.00200759151834	0.000748872664302	0.0	0.0	0.0	0.0	0.0
202	-1.39612591679	0.533922772786	1.04909321424	0.247379111657	0.910826963444	0.709876757618	0.144317539522	0.221293720653	0.205382344533	0.158315007952	-0.668477032087	-0.0129416440796	-0.0577812126973	0.0612278260409	-0.0124423218237	0.0014833919667	0.0346831669656	-0.0109415772141	0.0	0.0	0.0	0.0	0.0
208	-1.10884868226	0.151744542219	0.730610168281	-0.153075352366	0.180178070801	-0.0241439009224	-0.209769244907	-0.01736825673	0.0488949387483	-0.0619207252687	-0.00904983120924	-0.183909516898	-0.0361009731584	0.167672710416	0.00242223135778	-0.0814638579939	-0.000385989008696	0.0726235890381	0.0	0.0	0.0	0.0	0.0
216	-0.870587646565	0.0372954954479	0.817016390078	-0.521078141877	-0.199928160055	-0.050072801746	0.0551060464876	-0.141957627257	-0.463977361777	0.200957753081	-0.204857625649	-0.111945598411	0.0678899049209	-0.0880047336953	0.0456143549269	-0.125919278149	-0.0469443363141	-0.0157489440188	0.0	0.0	0.0	0.0	0.0
26	-1.03946230689	0.161037917718	0.794326994687	-0.304840750045	0.108513000638	-0.116219215221	-0.214571106806	-0.15272759984	-0.156928353542	-0.15954873868	-0.0355096710173	-0.226465050589	-0.0381681882628	-0.0332263069139	0.0236715595544	0.127188688892	0.0162478951021	-0.0199075049751	0.0	0.0	0.0	0.0	0.0
29	-1.50199463465	0.597243106671	1.27483398954	-0.273229898672	0.447674232809	0.593039274076	-0.617776054102	0.300805021413	0.489932843186	0.163126097125	-0.0576088983718	0.121612641232	0.110719735186	-0.168031433857	0.11015910674	0.00197575955534	-0.0473391125025	0.0039958153808	0.0	0.0	0.0	0.0	0.0
