	137	138	161	162	163	164	165	167	169	170	171	172	174	180	180.1	181	181.1	202	205	208	209	216	217	26	27	29	30	33	34	36	37	38	39	43	44	45	51	52	55	56	57	58	59	60	61	62	74	76
137	0.0	0.620619509191	0.619400312835	0.632261197011	0.62143014617	0.648494758932	0.623148918677	0.737839583302	0.492439819487	0.73184914974	0.315138677029	0.663043185997	0.52736387827	0.568796209613	1.14424600104	0.567275978387	0.671026888203	0.640339495856	0.475900398139	0.560077413292	0.516009540088	0.791670917075	0.648766018368	0.706834255054	0.704543223039	0.639263717746	0.590998374365	0.68936548617	0.508387661439	0.298687603976	1.1574993138	0.538870446421	0.721032090342	0.631490936956	0.609169782137	0.500200620705	0.52066582586	0.667780978007	0.608074022636	0.548063956844	0.821924013607	1.19149109398	0.865224068672	0.68611382609	0.800476299186	0.866478527929	0.802537881389	0.991519687845
138	0.620619509191	0.0	0.612078362643	0.457927366282	0.628989866315	0.520885055368	0.482677309646	0.539983931637	0.482768600527	0.770087991556	0.7121338427	0.484303227542	0.397880888985	0.520491788143	1.05406782835	0.522786630191	0.569228086914	0.432593493663	0.433347059214	0.572758602	0.386575855845	0.62569226879	0.586341310548	0.524861848321	0.591470362304	0.449120204292	0.532380382679	0.467372891347	0.543953977712	0.596179765702	1.09573575244	0.47494549082	0.691581307081	0.487990743299	0.530788764326	0.330029286737	0.453378250192	0.485711330572	0.586410304783	0.465254344595	0.562976024394	0.945467771761	0.739470917783	0.643534757503	0.586089966145	0.664861829726	0.627663237601	0.965751831792
161	0.619400312835	0.612078362643	0.0	0.514770080136	0.295179155636	0.626275160475	0.496903033232	0.719229284646	0.561320408192	0.263017670106	0.466603642748	0.553487777111	0.458180197259	0.279983866466	1.03290512982	0.26111495861	0.644081403307	0.608916367519	0.366956778807	0.188789969257	0.455405541201	0.775016907349	0.449399045622	0.637839899282	0.68123046292	0.63901448782	0.540502773511	0.688410049106	0.594234746292	0.562573291919	1.16184403312	0.384496023952	0.658757630059	0.60822269667	0.565579294901	0.505044700536	0.515584775469	0.589275047415	0.197326661352	0.331764588439	0.731917084277	1.19701517281	0.869976209222	0.520832796392	0.742080673106	0.865396686529	0.804071772663	0.981756897018
162	0.632261197011	0.457927366282	0.514770080136	0.0	0.495477708967	0.365651205038	0.370115509041	0.450203980936	0.450305529901	0.743896632762	0.719444414848	0.570304624621	0.441429756094	0.514330987823	0.992373586494	0.527367974848	0.576932345334	0.382781839066	0.422264399038	0.503012054021	0.287607261487	0.522883019134	0.417990856921	0.364774905588	0.43750954469	0.448960051128	0.392740787602	0.41331295783	0.498567483355	0.551361168165	1.14419975802	0.441701447677	0.665126626965	0.337764594857	0.398196430612	0.397411410342	0.35887931963	0.350616735039	0.521159681543	0.314273989465	0.415149461498	0.953603422506	0.642728235713	0.617251297811	0.418657160539	0.5693351998	0.601101990763	0.946813546124
163	0.62143014617	0.628989866315	0.295179155636	0.495477708967	0.0	0.461911553897	0.555186289661	0.637814951665	0.530888752822	0.397836812797	0.501292548281	0.592343385073	0.439999776315	0.279463805096	1.05877716768	0.335876689734	0.587013527411	0.508894095318	0.357600667655	0.20414795443	0.389723754383	0.676359994627	0.36838755613	0.526737617709	0.538597047812	0.463353032558	0.32477744009	0.544150791612	0.544747047307	0.459881481313	1.12186773861	0.417113057769	0.582501511841	0.457983180938	0.398579101865	0.491138040143	0.517776458087	0.599533862859	0.274907962717	0.349970707138	0.717107738666	0.960065837006	0.645324813295	0.62152728176	0.565332969701	0.68903611008	0.702047125493	0.86240352438
164	0.648494758932	0.520885055368	0.626275160475	0.365651205038	0.461911553897	0.0	0.45935150226	0.366784772955	0.441708342679	0.777940951379	0.74133209744	0.485458707823	0.451361151965	0.50860894726	0.972613150225	0.539111689768	0.532311396494	0.358160786033	0.447793602556	0.488575015571	0.31894670609	0.430244623655	0.400551169664	0.298467313679	0.36891741029	0.391469463425	0.380828437575	0.248822584866	0.432486521285	0.565544169358	1.15454547098	0.484609386378	0.622404941665	0.114268268304	0.248248791467	0.382017738219	0.310029849369	0.396711912493	0.585473924768	0.413031198171	0.408473272042	0.857256372951	0.39821281072	0.506149204351	0.411481790998	0.387956307015	0.565220582545	0.862813865466
165	0.623148918677	0.482677309646	0.496903033232	0.370115509041	0.555186289661	0.45935150226	0.0	0.507976797808	0.323902274054	0.70040233182	0.671514256634	0.515262996718	0.343426002276	0.496918366672	0.881066337132	0.431771814473	0.472333172361	0.451349717606	0.367078898982	0.510444595851	0.257571138745	0.620282697719	0.518465201706	0.502936408666	0.578582795206	0.391787375322	0.333720685534	0.459119190399	0.375637229855	0.569182502642	1.12347173303	0.356615196082	0.622297915004	0.40151690822	0.354003011803	0.314570605492	0.350734299051	0.404612659052	0.456334770897	0.284332379277	0.593375690936	1.0233907831	0.74025424162	0.551758816263	0.58690508013	0.721742801231	0.661802398161	0.818180142607
167	0.737839583302	0.539983931637	0.719229284646	0.450203980936	0.637814951665	0.366784772955	0.507976797808	0.0	0.431063349375	0.872119935199	0.843720790572	0.689993476293	0.527801512095	0.681031979668	1.09378892259	0.63171474887	0.615199755601	0.375419332034	0.557948675689	0.631060637875	0.343378646256	0.183598360856	0.401151706496	0.266385943742	0.295539686098	0.366743240798	0.489354367081	0.278360444133	0.636939007127	0.679047158651	1.19812973797	0.508279698998	0.795285768411	0.361035398729	0.503112370974	0.371330632097	0.494732044617	0.514573784952	0.701968439563	0.494423805649	0.240436326722	0.920465205015	0.373413412778	0.710756103527	0.416279189571	0.29287703209	0.761442962029	1.00706994344
169	0.492439819487	0.482768600527	0.561320408192	0.450305529901	0.530888752822	0.441708342679	0.323902274054	0.431063349375	0.0	0.697244591283	0.57774967933	0.545368900407	0.368575349828	0.510318708474	0.964701837337	0.466405312535	0.469549340651	0.455098587684	0.369078405435	0.48765901005	0.276592452699	0.595997499705	0.508623566362	0.520275345439	0.573926031557	0.327926581858	0.357620753191	0.445761037827	0.35803697472	0.39891940195	1.08962146378	0.338667030505	0.607615533367	0.390846614266	0.318566191109	0.29943754843	0.314464826954	0.438795049167	0.527482005406	0.350547320783	0.605218828019	0.960269729237	0.674750567749	0.580773429375	0.641805874446	0.661351505094	0.622597916358	0.760770519801
