Eigvals	49
2.35238441113	2.02500203832	0.973027086274	0.825547242758	0.636687651633	0.508868065432	0.315685709184	0.287728308815	0.20868838672	0.180872052031	0.172631493233	0.157973289166	0.135125041914	0.124814121316	0.0922631020777	0.0844520549408	0.072075016942	0.059971801818	0.0542451436804	0.0462375064053	0.0452012648957	0.0364340345091	0.0311723479592	0.0291404123729	0.0249867682251	0.0228696125404	0.0203064442856	0.0149190922104	0.0129252020339	0.0113591007308	0.00533680280878	0.00407125681258	0.00273901497659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	49
0.245660825733	0.211472100602	0.101613765311	0.0862123623918	0.0664896491806	0.0531413779787	0.0329672359769	0.0300476289487	0.0217934454759	0.0188885700159	0.0180280038307	0.0164972393443	0.0141111840466	0.0130344088154	0.00963508758766	0.00881937554654	0.00752683451434	0.00626288895879	0.00566485083198	0.00482860877228	0.00472039348923	0.00380482669411	0.00325534581145	0.00304314963653	0.00260938224448	0.0023882864868	0.00212061338584	0.00155800918177	0.00134978611038	0.00118623727138	0.000557325315784	0.000425163636358	0.000286036872911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	49	49
137	-0.169325710236	0.200350434104	0.183909795065	-0.282784792404	0.218738109875	-0.0155325200569	0.00492701974373	-0.00163839219427	0.156429355935	-0.133859439001	0.0726008586906	-0.0515051027357	0.0288936520139	-0.0167730367186	-0.0279846607194	0.0170246329387	0.00689208860012	-0.0240547622058	-0.00275219201846	0.0122400931402	0.00789448145943	0.0184488310522	0.00380703956084	0.0118295927634	-0.02278342385	-0.00876362983308	-0.00687828102493	-0.000767717761175	-0.00377164346556	-0.00227857368324	-0.00637576889901	-0.00353084203488	-0.0036742254438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
138	0.618302966605	0.297382496971	0.324776490068	0.234769775996	0.0424966791083	0.0954027232206	-0.0573851097094	0.0255529871484	-0.00235040689038	0.0170795422123	0.0298567984515	0.0305873850357	0.0159243075257	-0.0208782420227	-0.0559538004538	0.0413143316295	0.0592826106178	0.0168690913737	0.0375264574435	-0.0269304240771	-0.0256817868951	-0.0234810531878	0.0250587393821	-0.0148165907647	0.0129893194512	0.00926234475716	-0.0321837180274	0.00966511615888	-0.00865199639147	-0.0068066825986	0.018410605131	0.0043639235406	0.000415406921457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
161	-0.11262620122	0.23284408879	-0.202766034256	0.0971579283564	-0.0683776147353	0.06451745548	-0.0398754520991	-0.103252196665	0.00272203019446	0.0122314963747	0.0912239501117	-0.0453650590814	0.00989647963605	-0.0209554617416	0.0834925301023	-0.0302618274644	-0.0157573733492	0.0473056659816	-0.0423052653521	-0.0179558018244	-0.00116972869491	-0.0242368856622	-0.0140768009876	0.0225962348633	-0.0145646206919	-0.00342490728924	-0.0450725788485	0.000841298864563	-0.0239833860164	-0.000152743784698	0.00336702165034	0.00339309579509	0.00785807044558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
162	-0.20487008212	0.0696836510973	0.0288538551607	0.0269383082341	-0.144058567829	0.00357116090504	-0.0133776316467	0.0479583462529	-0.0486059711336	0.00166802037624	-0.00385330209432	0.0348581353945	0.0195018644989	0.00197562341813	0.00288081486065	-0.00908422663515	0.0272049530185	-0.0211698584445	-0.0364549447808	-0.00289228678611	-0.0193506732015	-0.00580405584144	-0.0211063311508	0.0315281019681	-0.00211304126948	-0.0321083239407	0.0267430244959	-0.0246635686091	-0.0129386960615	-0.00246860949128	0.0231884880088	0.0121085751884	0.00105264039094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
163	-0.146407368281	0.0730502013919	-0.103451054777	0.0687146913211	-0.0377409101026	0.0387621589166	0.00446366801782	-0.0375728354864	0.057115466038	0.0252383309655	0.0107656530936	0.0296965723433	0.0119246404251	-0.0177347760644	0.0377337495576	0.00228480643291	0.0941476247699	-0.0450965569133	0.0170304285145	-0.00305934191401	0.00707223864521	0.0412008704611	-0.017830353739	-0.0281368944826	-0.0572305204217	-0.00136622472263	0.0125533766651	0.00939020982607	0.0328105098506	-0.0298004869563	0.00677940828562	-0.00812977680018	0.0109350531591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
164	0.152196162507	-0.0289664368342	-0.105861431563	-0.0227539433591	0.115249127988	0.0782864669927	0.0835190605948	-0.164759430782	-0.0608895306416	0.110857163293	-0.0192748145318	0.105688951598	-0.0426196237361	0.0232821254142	0.028068117848	0.0326948867195	-0.00119910825104	-0.103247882788	0.00782347817579	0.0393240201396	0.0451771303501	0.0372760478223	-0.00638046923738	0.014774831252	-0.0127997170762	-0.000184292655599	-0.0364087593792	-0.0159577952451	-0.0133285950889	0.0166273837439	0.00574217572126	0.00128805867111	0.00262692763795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
165	-0.145244777738	0.0413044646951	0.0392779902031	0.0165915212226	-0.0945439771288	0.0129762912178	0.0563999883034	0.00939143751049	-0.022560628846	-0.0201806498317	-0.00969310756218	0.0160698225388	-0.0272693370997	-0.0346547139724	0.015568310087	-0.00541206182669	0.0213062541306	0.0157373044054	0.0305399853989	0.00834350645891	0.0208830457913	-0.00680111529813	0.0166687695465	0.0379364519893	0.00156758935804	-0.0191569496047	0.00233343237024	0.0586756056103	-0.0222643717652	-0.018776600563	-0.0196519597628	-0.0196365619739	0.0183760142246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
167	0.533041259885	0.327847267018	0.306904517654	0.34173341008	0.173837050717	0.00857709600987	0.0276207613119	0.0821179051577	-0.0360814265619	-0.0257664759127	-0.0548668981918	-0.0141124402326	0.0125680798051	-0.0358418660845	0.0771368912874	-0.00825334496674	-0.0533171341956	-0.0255207554857	-0.0140343584093	0.00362392369083	0.0352272154915	-0.00342282455105	-0.00980875026834	0.00683817672516	-0.0194984456626	-0.0102367957087	0.026205805783	-0.0119121389777	-0.00808039530624	0.000343320544108	-0.0159598869965	-0.00320016304524	-0.000523813227186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
168	0.853671442581	0.32145882835	-0.164366731227	-0.436278952058	-0.351285891153	-0.208309980331	0.0244654813546	0.0419326033793	0.0511683384294	0.022834808287	-0.0448995598349	-0.0487149871193	0.00239119412511	-0.0298295908198	0.0282235168896	-0.000461110412687	0.00217416338287	-0.0127357352707	-0.00877041333923	0.00450752822053	0.00423789772718	-0.00363512169208	-0.00213353566007	0.00230368414428	-0.00330428551535	0.000236277193498	-0.00247691232985	-6.69218544898e-05	0.00325185212912	-0.000643783744351	0.000261348555363	-0.00135753125125	-0.00102060481031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
169	0.109848654681	-0.137302514721	0.126538109814	-0.272457149724	0.24085037002	-0.0153521391679	-0.00927245947441	-0.153512731709	-0.0718416807769	-0.0100951402492	-0.0754325727701	0.0660344464313	0.0360661900802	-0.0607985626467	0.0799667030326	-0.000593800701041	-0.0409992277003	0.0382063199525	-0.0162144342166	0.010978391878	-0.019620066437	-0.00675024766689	-0.00713865342405	0.0078702528132	0.00937286677208	0.0133468199145	0.0132381050217	0.00109560722106	0.0179370399511	0.00682889797028	-0.000441656419198	-0.00707098348957	-0.000158403445026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
