# Constructed from biom file
#OTU ID	175	133	43	180	232	233	61	178	229	103	137	163	164	165	169.1	170	170.7	171.7	172	174.1	194.3	195.3	208	220	231	36	375	376	380	385	389	409	44	45.1	56	63	64	202	62	156	172.1	179	180.1	181.1	205	207	216	221	26	27	364	366	382	39	392	394	408	52	66	134	171	188	228	386.3	365	406	234	86.2	60	55	161	162	226	34	235	58	74	57	176	388	407	51	88.2	206	230	210	155	185	217	29	37	38	381	393	59	395	387.3	383	138	181	76	167	209	30	33	65	236	117	237
U;n;a	0.0	0.00312389479094	0.0	0.0	0.00211166398809	0.00678309291657	0.0	0.00267049780438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211002052062	0.0	0.00290693835792	0.0	0.0	0.0	0.0	0.0	0.0	0.00324405353806	0.0	0.00469620642573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00473468356659	0.0	0.0	0.0	0.0	0.0057820973308	0.0	0.0	0.0	0.0	0.00833047505919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00341803654724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390294906849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00803779979732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059519370996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00941023076449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__DA052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0263852690003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__RB25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0197767573286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00431946561318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0217616191792	0.0102874406566	0.033743434111	0.0	0.0173266361354	0.02315839169	0.014545073889	0.0134466851672	0.0244735869711	0.0	0.0166508349453	0.0146369741864	0.0270430737238	0.0166408989368	0.0402258005882	0.0243690288901	0.00965940073925	0.0108178398323	0.00368914062655	0.0330915597311	0.0101609827271	0.0323160107625	0.020370861524	0.0332331389052	0.0626890210998	0.0258494538543	0.00324405353806	0.0189795922269	0.0225773503035	0.0368566645244	0.0	0.0	0.0136671868439	0.0278792033191	0.0	0.024503241625	0.0167942882239	0.021484410772	0.00473468356659	0.0291369445207	0.0107962617299	0.0255532570901	0.0331535428341	0.0	0.0	0.0163973648745	0.0144847914221	0.0155682061916	0.0156583056842	0.0311944090307	0.0197842598284	0.00896719072304	0.0222384431591	0.0285709517657	0.00578122102473	0.0270527874367	0.0205933974196	0.0	0.0156388935517	0.0248182733226	0.0422133588916	0.0187737206286	0.0265156972404	0.0351305864394	0.0324246101325	0.0167743789167	0.0214121752937	0.0222909849689	0.0199230276958	0.0	0.023594396909	0.017858247768	0.0	0.0666014391897	0.0280628934458	0.0	0.0173723429487	0.0	0.0285295737746	0.010643433125	0.0	0.00926762208267	0.0118127552748	0.0109831778163	0.0309181969005	0.036357019455	0.010294154716	0.00364572120375	0.0308693171186	0.0175024468156	0.0131601653902	0.0217247026716	0.0	0.0315024081301	0.0159666682448	0.0	0.0423533120902	0.0	0.0268748702932	0.0189775471991	0.0153551297086	0.0232526855665	0.0	0.0147300058997	0.0245860053013	0.0	0.0206269809951	0.0119116664401	0.0617343268777
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0	0.00648796392728	0.00579997288708	0.00522051512358	0.0121603283469	0.00386440766341	0.00820886653251	0.00595697906287	0.00278185803335	0.0282899922373	0.0	0.00703569093299	0.0178405384571	0.0200860626544	0.00617618891693	0.0232435605134	0.0	0.00472959505831	0.00594118087479	0.0166824933789	0.0203568278918	0.0610904090431	0.0	0.00741050313543	0.0540631866331	0.00891501540498	0.0120419921779	0.00502069707335	0.0189136924107	0.0278818059893	0.0	0.00820936065443	0.0160548142856	0.00683747431206	0.0090784328523	0.014962120749	0.0264665741048	0.0	0.0	0.0233280453725	0.00500049903061	0.0037496894848	0.00650495048867	0.0255536561474	0.0124124177783	0.00639107358301	0.00721826949643	0.00879805804357	0.00666709981482	0.00771810854639	0.0216113752881	0.0131296532093	0.017418672374	0.00931295422614	0.00375242826373	0.00653265165038	0.00618567104356	0.00566018521256	0.0116723416985	0.0128790440952	0.00926353334103	0.0142441721786	0.00874736899805	0.0165998681813	0.00422152569617	0.0110679603943	0.00846524991608	0.0157081379122	0.0220182120383	0.0232715499643	0.0	0.00738602453076	0.0195547619557	0.038821237073	0.0107899321826	0.00792120219072	0.0	0.00810333873618	0.0142888113869	0.00836834069173	0.00818898715459	0.0194148110926	0.0046650099168	0.0266914115378	0.00630747560638	0.0	0.0178222116322	0.00519588747707	0.0	0.00741467455958	0.00497738415264	0.0068896391365	0.0106418331639	0.018395006443	0.0137101181233	0.00626877536053	0.00958014701109	0.0	0.0	0.0133241219912	0.0186259921765	0.0	0.00643770431401	0.0219100884956	0.0255695902646	0.0	0.0124894427338	0.0332939447673	0.021644312933
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
